"","user_id","business_id","stars"
"562","dvRDL5HPqozUnjLCswjSBg","pO_u8GCRzOG-gu0ARMzIPA",3
"563","-Vu7L3U7-kxDyY1VHxw3zw","9mxf1225T9KghuQueNvWVw",1
"564","poqdCeijsMRECEamzb5oGQ","PGCmPHJdeAREQKYbhBMA5w",1
"565","YK-PDYujEvCpI2u7Q6ADvQ","ZQBYkYDpsv04OulGJ7qypQ",2
"566","56vERWd2VPTfjytCQlSc6g","JtDX5AIQEByxVdzO3lClDg",1
"567","m-AqgvPMYqlwgZoISndVxQ","Kq6uUzRw-iaqe4p7cLLmBQ",4
"568","dBCYL5uirjl4GLNJekqAkA","wC3AJXUFhJMtE7w_p87H1Q",1
"569","XKvbfNylF6Yq8hpwqaZrhA","fBPePXXKxYMwb1x7QHUZVw",2
"570","iK06mZZw_YHXt9ph92OLvA","epTndncA37O9e28RshIU4A",3
"571","XrRbDfhofoq-Cys6oKXdJw","tWN6-1uF7HI4jOBrkD42AA",4
"572","-agihb0a-Ni-OyWuk-4COQ","pvlM--HZY1a8SqMXiwEz1A",4
"573","4MhLcXOiANA5e6aDs3kcBA","3QPVdctMl7-kSJJ67zRAaw",4
"574","G8awp6mo4GGVz0y4iO7h4w","qB_Vt4AUbDX6r6qhS6gJ8g",2
"575","heHeF7o8miT67degvyzpYQ","dM7aCIJT_cWH3BNgMi9dNw",3
"576","-OHvWj1nijxo5z4N_-PlPw","NEVA0IYbawceL6kz5v5DAw",3
"577","CjzLyjVjCCf1XUCkh9DuCQ","Wxx427QN8J7J03_T2EugaA",5
"578","lrvuNq7_uxhd3FFU-UuRpA","asi_deqD-2srzsifoG9x8Q",4
"579","bz0xAlSdoETOIn5ubB3qGg","URAVn-03nM58of8xIj3VhQ",2
"580","020CsaN6YUBmQu7eWx-gjw","hGqMLoA1P7INNS9z-yvXSg",4
"581","rrHqnO9frE_xjHK9gaiz0w","k5Pv_-rWoBpdmNlBtybzzQ",5
"582","jjuZcIb9uK_OqSeuB6oj0w","T6y0fHkARCqE-8CMs5qHFQ",5
"583","InF1h_4LvMc9hwRUMDm5QA","bLRet5wIxuGym7AXtIHdHg",3
"584","8FsBrVA9JkD0Z35J4lFfYQ","4qTAwAN1vxszH-Lr4mnRKA",2
"585","v4uQQem0Kyd7Exgbvf7QwA","pvDeQWBMRharchOi7wi7XA",1
"586","Ge6_umQyiDJCHxDm108uPA","NPfFfZtAaYobgRa55B8Aww",1
"587","P3usQcIegPCl-cdH4IDirg","JtDX5AIQEByxVdzO3lClDg",1
"588","JSn-KHPiIcYhNLfRXetJgQ","qylEvwzt5M_p7QTveZlEvQ",4
"589","VuK9XwHrvWAQpYeuGfA1dQ","BvqXdJ4iadG5BfMWExX5dw",4
"590","OEWEUkOM1wAy_lVRBo6cPg","VhpRKw2w_x3foU0x2k5EFw",4
"591","ePilZ3GMYOIVzE-LCriU7A","HrED44acwUngPkOWS0GUZg",3
"592","CRsEg698EdY2FrPJq9o28g","4NtLqqnDPJjeCbrys1zpdw",4
"593","jBfYJzsFEOk3zvOPxn0Kuw","Fla_8ZJSGo6RlXLYw8YB9A",5
"594","8o-P54348nQR_9PgyMM1tA","GqFwgMpqggQgYTco0AbEAg",4
"595","j2Ljl1YZRNwqz6Yy6R0fEQ","Rl0dMcfaENrYgm5C-0YkFw",5
"596","3k3hFdi0DqlGMSJ4Fmxknw","BJsVuk2sK7bE7vqCVxLgKQ",4
"597","_dC3wEoq02Op4lCyzYXSZg","qXRPnA5d8Neu2fVXYfQWLQ",3
"598","FUHY9z0mX8sleBssRFGRuA","18xZwAzzShCRW_d8ZPpV5w",5
"599","Lr3Nlbzp3b31KooZPvrrdQ","Fla_8ZJSGo6RlXLYw8YB9A",2
"600","X7ANO3gn4xGz-a6h3pkhTQ","gaFdudyUxO3Y9wkpwLRueg",5
"601","AyIZYIwdwUQnQiObL75d0Q","fdBaf_H31MY4nA4Yuw6MfQ",5
"602","ux8oH7TvcbSUGdrbC5c8tA","F6Qsav77WqGhstQ1E2xRGQ",4
"603","K95_9XCj7DkoO5TAqALAIg","5wCrlH4DKc6SAElil7aD6Q",1
"604","sBTQktESkipIAs10CZpLsg","2ET2Kc70sX8Sr3DdDT2k6A",5
"605","klGc7-LiBid6HH7OCav6xw","xsciMH9Wvl6o3sUdCsz8gw",4
"606","nCq8unHZYB2vyjnQRmaFvA","CVIXJlbQsikFI9XeElGe1g",2
"607","ve69IVkTp-FH-exBuOgLaQ","V7z-P1aqxkHTcKAsWA603A",3
"608","8hH4a9oEzbc7MkKiRqQV8Q","JdgB2EqwAxxuHOChlf5Ncw",3
"609","QWQkFmvB1tALcmMmaYkXsw","_--ScmaNumIoT2gQanACvg",4
"610","MiVbX_P7Oy0wqxtgRYLccg","v2oxMmRA3SEr9l4aQvmEMw",5
"611","Cz_qe1HSt_8SX_GLeQf1Qw","rPT6ak3-KvOJTxnIzYNH0w",3
"612","0PXHB7JPQamGjTNZP1LfOw","2DEz094o_CZQo2m_rQSoqw",4
"613","ea3HFxRRo4gZOmlDle8IPA","Cdf50a8hswxqOa-5vAoEsg",5
"614","gq4n4NbLTL4kb-zKtsbjhQ","6E4qfgHlGwm7eDQOtlcxaQ",5
"615","b-cJUoXWBUJnZ9LSpojvHg","qG4njyS8j8an-alwNFflMw",2
"616","nY_hgx4NyQbYlkBVA3ymCQ","Hx-H-CK89WF5pQDwesbVqw",1
"617","8RcEwGrFIgkt9WQ35E6SnQ","UC8bJuWFKr8olEw02GxePg",1
"618","UwRDPgZ4I8IRD4Tmlg7_7w","TPPk2Ii3rMcBN7qylcq9gw",4
"619","bgmVgGxKqhWei48Iq71O9A","lIPv3-ocdPvkiiE6JaQi9w",3
"620","M1CoMdlEFktYLIXBTXWzsA","9ooIYTTtz7AqG-RXsGVlzA",4
"621","DOj9NanlJP3xntULCy5Uow","rJGFSq4WhVZKpOChogMhFw",2
"622","EivFmjnNzOwNjboHcLgjBw","Zqd_DHAtrdzRJ8u3zwrvEA",5
"623","Zb-dZ3FOL_MzcXFsLtMTZA","cg86rnEnysZ2lBfE9RIdOA",3
"624","YLQbiqEm64_kCGHrpPQqbw","qFfO4D-BwkU3bsfIbMIbpw",2
"625","X8sgCwr1xIkmTItsxYrsyw","Xq-8-I0U8Artr7d70SjX-g",2
"626","-iLH3Q2Wg4AMrNUXcgvliA","zYAjbzw1ODIWERrf6_WOVw",3
"627","yq68zBKg2U_8ltQr88TCgg","4Bh6-piI3tqORZE1JX50YQ",4
"628","ANCoSWELhbCcRuplGC4IMw","MeSeqjo33YKxfqY1oKxOSg",3
"629","gPK2AKr-UA_7hZus80SSng","fQ8c9S6jitKS5RT6S-ziGA",5
"630","J4kHTPH6jqQsCDQwIvnL2A","3TEdx5lOu6f1rVLVJSpxgw",2
"631","zaNUeZZ-Xm21o3fZ0CUbXA","nF5TXLMmC6IJgQxE9CEZPw",4
"632","6Dp5uOQAQbOJQ04uSzOpnA","z3wOFveqCg61_l5M_i-ZYg",4
"633","AnzenjirF0QVFT97mqAPBw","LdfOPA0n7_KgeckwP3mEXA",4
"634","R8er8rmP91w9ydgBvYkzjQ","HffgoaAdup4MuPjqGZbycg",2
"635","TbvONIp_LoGCvXfw-ZtW8g","U7UVERrPVvLJ8HN6TI92DQ",4
"636","KXUDVQBOhPk3T3trozwEeg","ZiLOXVloAOtr9_cpQTpr8g",2
"637","II3QM_jnpgbyL8XAm5bZdA","MeSeqjo33YKxfqY1oKxOSg",5
"638","5Xj0_M6UL8jbsMfLNf7TYg","LuEz52xHIPC8X1EV0B0m_A",1
"639","ruqSIDDUCGA0_I5NIisLiw","Xrd1vwESRmQb1QqNYRrv8A",1
"640","A9V6zmZVX6i6A-qh6meuxw","f5VKr38kHZnUfedd2UYEXg",4
"641","Bx6w_ASEcDa5zRnqYJNQ-w","O04KfafsuYLT8erKjN_nBw",2
"642","d01SZKYmReEar7varZB0HQ","8W76AO7Bbn_IodoZrCoLag",4
"643","hM33I-JwoEGbmYE0GHjASw","WPeqboPEEcNzj6lnqaVTRw",4
"644","2-O04GDfIzk_5RddX92_VQ","5ZU89ikfTJ3CJBh0Zgb9Xw",5
"645","fSZqVWr0uR-nOPc2XZRW1Q","eCjyvPJuS8-0Vzad8XuWcQ",3
"646","U-ZyApD74vkqtaysA9lYnA","DGE4jkh8EIqiOJ3UyVLb4Q",4
"647","rj4AXTFRsMh6k7Qz-uZaIA","K5NSGMNeo8gFiu6XoAMjIQ",5
"648","r3efcEywbG9WPorAtNx2Ug","oSMpVfjLeSDV2yZzNH0rKw",4
"649","KGcBZOY_d7DyHLtSIdyNpQ","Ugm1SowBaUq-M6nfg2LlRw",5
"650","_3GCKOOzJ1gp6-t2EHkVLg","ynhSJscAI1aumkgEBUsO4A",5
"651","pO9KM7mJn4v1mryc3eMwkA","EOoj2h1Brzk1AhqScvIHDA",4
"652","CO2QxY5DxMx3_GQCf7iupA","rIqkOMxkeoqvUzl909gNmQ",3
"653","R74d3XBeNKiPfmTSAKhibA","urcknOUG1FqK0QaNxVVQSA",5
"654","GjRjAbeLm8FWFtZqoX6-fg","2XudekgyIeqnqLCgxxG97A",3
"655","3tOdDlyOleC7AadM0yYuQA","06eY-W4sjDQjhVDjnhJi4Q",3
"656","FahWtT9irtZCRH792e-vfg","qf6pQEgVIAL1vYu9W9Gy8A",5
"657","IeVw3u4edpE2pNpFk48EJw","U10a1VemlAM_apnso5WWnw",5
"658","wC3wpcNPx5zUnn1Vc76LkQ","3grMlZ4eThVAm-chbFr3gg",3
"659","mKhdfiq4rSOV0Z14JWDqEg","xCvsk3f7C70dNEsFyrm99A",4
"660","SEqpoKcTasAYTrL4q_5MBg","DfrvJL-6H5i1nsyL6H6VGg",5
"661","aOKFxiYcOFFn9Tox3sc-4Q","MApTrkJdMvtJB59DqzLUGQ",4
"662","cvVWP3SUWBiYN-R_GFzAHg","_CM6h878E6KROsy30kRXfA",3
"663","9U1ys1mqHAwyz-hqhvxwSg","KAREHbwLEvtx1WrKchCf8Q",5
"664","w4mZKQotUfx7hQE7ZytUDA","G4K5wXUe3aZ387yS1Gju7A",3
"665","6ZVMibnZK2IQyQG9L8jPIg","P-2zSdHB1rudqS5oGNIlqg",5
"666","p-2tjwAQ_8pB5r552gQNFQ","begeeyGxPg1Jv8vooAWVTA",2
"667","pa86Mfdc8SEmFJavReMDaA","piXuRfZ81xFGA64WFJrKkQ",5
"668","C5S6Wwr6XhBC88wKR0NjKg","UwiuZIwBS9V-81VkCu0iAQ",2
"669","VKNIr0wf6u5526MjlE99tw","6CNJqhDGI59hRRbVDkzGuw",5
"670","NtU6-KZ5gjOCYaOcJL1peg","cKU-vVsl7f1bKA1T44HlBw",4
"671","iQd-YQtHh0iNvQLP1xdIYg","BKlN_RDN6vzQQ_bg4n4R6Q",3
"672","myb6NmNS5cryM6J244p4lQ","mYBlRaGxCR-lHDQEXg7muw",4
"673","uvWBd1022bQfqjXAEPbHJQ","5N_gm8wchfQmDvQFNeAtCA",4
"674","x8P7kZucDtWY2iJRXX-nWw","1EgUPeubOdS8-1xhhQW2Cw",5
"675","nc-x8eRIl3Ax-GbHI12MZg","yHlE0qQIc6pVdto-nMhupw",4
"676","HCoLs4XL8FKIUkQuujoatQ","nqyUgnc_8HsYJXadopjQCg",1
"677","z4JUnE7nb8k4SP3F3tGpgw","g6Im379U_blCvCHz9pU0lA",4
"678","ixwvtqVgvoC15b2ECndaFw","piXuRfZ81xFGA64WFJrKkQ",5
"679","Yximlvn0cfb3yVDaLuXDxw","miMx3VNOW8qPJC5wEGaIOw",4
"680","FFXztpV6Qw5WjKHfyo0VxA","DCk27lbp82tOEPSNCvF4lQ",2
"681","6ymH4WgJJ6m6ynsKirm-ow","T6qjr_kZSH8GECSoMbx8sQ",3
"682","jG9l60uTh4M9qZw_FpbH2w","1EdWZWebate-u52mEhb2jw",4
"683","Xq4F6XlABCRO8gBpcJVjPQ","8polKN4I6fJx1t8pPxogVw",4
"684","0Dzj5v4aAYSnN7RyPR7BRw","F-CnLwWvidsZqR9pLUrcBw",5
"685","bv2Q8Y6WdfUpX3sDHyTq9A","QFcp5kT7eHtbLxRiwiekiA",3
"686","pmcTfz1Qh-3TiiwRkSkWHg","eYIuAjNXVkDriaVZLO5pMg",3
"687","iQbqQwF6ttvdMbpbqEGIaQ","muiocC26CyttXAalS23cuQ",4
"688","7qPVuHL3_-laszGGiRk6AA","iQ3fajcAmbQrwPfg-AoJTA",2
"689","k-PdDyHQ5fIVrBay-hFIJQ","0A3irNk0Kb3vQasADoQCHw",5
"690","WN_EoPVJkB61qrNLcZmaWA","RDa29pAaWeZjA9MvAry7Gw",3
"691","uBgfJ1yrrQ20EwwTvbwBCw","QaTdFL0J-AGfNkbilyO9nw",5
"692","CkoZyqKXJV7LA36IS9cSdw","81IjU5L-t-QQwsE38C63hQ",4
"693","48y33qxhkx192P1LiXrUdw","jm0Smx_0_T_VZ1QJQAg7WQ",4
"694","3X1jq9bEOppZi91ti21_Xw","PUK0RoIvq8pgi38FSCg7cQ",5
"695","6FxdwIeFHTCezTE7tu3GVA","rVf3Kt2QpqqtaluReavP3g",4
"696","0Yuq0O5zDsTytb0KhTTJKQ","mSAL-4l_o4YU8WpIrc6veQ",5
"697","Ve0z84iZ-lZYkxG4KnhxJQ","0PVxodALQu-soL5J8bjerQ",2
"698","uc3dt0mxsebnUYA_RIrNwQ","GaTccmN78DL8hv2FRzHBVA",3
"699","pFRE2mNCQvx9DUU542c6Dw","8d30a9Af9XJ8c8TafRDcfA",4
"700","PQZ92eE6FFQlKfoxS4AESg","vP-LK8ta1SkcQ-vPEPy4cQ",3
"701","JTZhyCNug0mLFg8l4Y_kyQ","F6Qsav77WqGhstQ1E2xRGQ",4
"702","rVrsWTJHyUeNOwHmozpGkQ","CLfX-_6CngIOjJslhNkTCA",5
"703","Vqv5rH2uXxm9tvb2wpa88Q","1CBs84C-a-cuA3vncXVSAw",3
"704","wG5wIr8dpeIkTxTQm1vwTA","YeRXjIzxc9FaK6uyrTBvkQ",3
"705","W7E9pyYWG-bYIKUwUaVQ0A","xULATz2siGXOPia614mg2A",2
"706","jdMiLnfC5cDR_PDObmecog","0Z2RFiSWwHIANWOR_jorrg",4
"707","vxxEifmvWBDEbtyu3Flmfg","UcbggUjIGBNBK55TMtObLg",4
"708","szNRP1PnxbNxnS1v9wen8Q","_9ZZv5V-uM5BXx3P-HslIw",5
"709","V361ick9EjgzkP1u6W_1wQ","CDm96_A5GagulRKa5zadfQ",5
"710","OfVqBLeZSPD7smunA19_Fg","FJlMfEtr7E-uTzUxspuzIg",5
"711","MzScNX3oh2ur2iq46JM6IA","C44mTlN9hDsy9CGlgRQ8sw",5
"712","Tu7EaPQ5g-2xH3Rv-rrixQ","piXuRfZ81xFGA64WFJrKkQ",5
"713","w6n8UpwOuN9Ef-1lRmveIQ","DzlCEhXW6OadK6ETcmJpwQ",4
"714","DBtpkKT4ZFM-AH4gaKlviw","oAitebJFkMjRvfEkXb0j3g",1
"715","VNR_HUXMLg4Eh2Rkg0HhXw","miMx3VNOW8qPJC5wEGaIOw",4
"716","w16f-hlgSxdtiN3Ca_x8gg","KcYBYtJvlKiRBZmOcdUttg",5
"717","HkYIeuTYXTHS0VuwZhx56Q","NGyFcZHghu1uJ0G-pXJxoQ",4
"718","IjgzF9swWThw46rz-Fx0bw","2_u1MYw34yj_woFHk8DxAA",1
"719","lPKPWXHgJSl1z8mAKVOlNQ","TPLMiHbDOnb30XEGOyrOTA",1
"720","zoi6bDb_GaLHahFdX2oydA","yS-I_9pdWfR1z07i9VKlhg",4
"721","Cz_qe1HSt_8SX_GLeQf1Qw","bKiYncygmFqKC27CZe81TA",4
"722","n8o_DPqslGUHLNoCV4TVhQ","4NtLqqnDPJjeCbrys1zpdw",5
"723","Jc_3zCBG5_uLHuDrS1T6-A","WgZfIyGZTEB6086UtzEF6w",5
"724","R1dJHOP6FpwbJxaM6KBUbA","Rt2qEtu_LdhuVb-SqXjl_w",5
"725","LwCNLQxFa9pOlcbEO5pquA","y85HpSC67ho4FqoVkl-3dg",3
"726","OV6JZ1M5ov65F8PWQzhG-Q","SfWZsocz-eqeYO1YOvkPiw",5
"727","EWTQJpU14PB7cdxThuVNtA","YEUgaDmoKvYQynNgVGenbw",1
"728","09SPcYDeQST_xt0EDz2OQw","GKMydEdaiww2coboFDEQCg",5
"729","iWRnUUqWwvGtFNZ_JAPjRQ","vftqoXkggSzVxwoRU3kgqg",5
"730","gptvsX-zfC2xLCBqVrY--Q","wb3iHGk2gqMsK7pH017pCw",4
"731","xNuunm-8T2F513gkU2iA3A","_PvljXZHQlUmL8SuOXF8ug",2
"732","F9H0ktAWcaM072Z31iIR6w","XHobfr8WLP3W-LnjJAbHmg",3
"733","vuQOJ25dPjdcXBaFXxugCw","oXNxNP6PYopdPQD2fstVpQ",4
"734","RwY9SaAECtQ8Ylb2teuJvg","hzSyQBWeoX94WOpUtxuWVg",2
"735","lCXKbSVJYJpUVpZlG4FZIg","s_TqvH0o3AQCOgTdp2rSmQ",1
"736","0ZAobfCG-FAZqCWK8ZeEwA","Tcwh7WEtKxodpYQeM26xdA",5
"737","wmvwMqqZinSMCKNwZRu6Zw","mdXLofB6aiAV7A1AH1WnQA",2
"738","7dVvbkJVUHc1oAmCu27CzQ","VeiGa7h8p1I2yAIfgZjgtw",3
"739","X_xeaurN1eRStZaAJA4wzA","Cdf50a8hswxqOa-5vAoEsg",2
"740","fM6oyyx4p3YqW2KzToQK_A","BiZAzf2SAFCE0gJrX-PGFw",5
"741","Kfs0EVm_YjfkpG0LZNZm7g","roEQNfyPi3jRv3WFFr-f_g",3
"742","jOZU63R5yDLPj3VwSwjJiQ","5-JSDAzqCw6FdmeThPOCeQ",5
"743","3I-gaE0r2cjXWDSUiZnZ6w","ENnDhzCh-nSqUqRyLPsgEQ",5
"744","ojm14lh_LrlO_-XXHbu7AQ","GjF9aSQzK1k_1nQfjCkb9w",5
"745","D1b70rBFyCEl45TlAv8w4w","vtPqTsDEAFkX1G2r2AMo2A",5
"746","XkdIYdBV5hosuVLBIpwSUg","iZYDZvXoIT648EZOnEP0pQ",4
"747","8dp7w_C4v6az5D0UiM6QUQ","o3QrVPez9nt1Fod2pQ3XXw",3
"748","uWyt6lyUEjOW4QHhRNVD2A","jkwTVzypV1URwFUaN71wYw",3
"749","cC6eh754F2RWvP2Bc27-ow","f4nLS9TGGmcK-E6iAIovjQ",1
"750","rS0kFBsdwIN3WGu_ggLWkw","hTp23z3Q5PCvuGvKTIQtXw",2
"751","6mMk9hO_RAbdGMEGeg3oWQ","DOeyLO90LxcnAjZxK-s9HA",3
"752","EivFmjnNzOwNjboHcLgjBw","2PWmnUV2Leb2Loj0TqxCMA",3
"753","BXvtJCqm8DNNCl3s2dSD0Q","Dh3X5NuzAcFZSSl72a5lWg",4
"754","7s6uNJTq8ZQNM_UU8ds6rg","dQuDuXxmiO0ZjyZ3i-bcAA",4
"755","Ej04WqamNF3KlGqMXubGDA","txH67ORSC9m_3F_ZVqoXwg",3
"756","eMAmkqtFhhqkzTWKcsARSw","DLaAK2VYMGd-vodPtp7aoA",3
"757","ci4taLhLS8MWUNaBFmItZA","TyDle42ASOpi5Z7Sc3l28g",1
"758","cCqhFQsFsQpZ9iOD7Lgh-g","2NLeqV_MBkb2pkxrFnUWVA",4
"759","mNfH4tkmDUk1qeFO6_q3EQ","U7UVERrPVvLJ8HN6TI92DQ",3
"760","vOrkymePR4_6bVap-TiCSA","Ckjlcv3mOPnCosSEPb4tmg",5
"761","LVhWEqGNnk8VQI1hw_zV0A","ICoLhQP3bryEmiYeUNu51g",1
"762","Mr56vFN9XCCxKQCt1B9jzQ","BgmB-pf10Y2earHyxL37PQ",4
"763","6xb6qmlxtt1NhdD2cVYUuQ","XjC5H-uKRrsctioXxuCMQQ",3
"764","xlnLP-_5-J5ZgabCrSuIIg","lj0Lt34ugEsfDmWZEU0mGA",5
"765","6sHHi4wZAfwvF1BFH5HK4A","kOqVXdqRzWIEK7XiQWxmJQ",5
"766","olPP5mdKyBAInh_xps7jVQ","6nOxwnuN0ZwLX3h3JYSJnA",3
"767","rGUit1FuTERvGK93fg-ysA","RkYCZKSJ7Qhw7c7ognlm3A",4
"768","vgvyGjLUhxQTlAMG4xaVaw","P_7A5Ztw4Pwizpdqfx-G-Q",3
"769","MN3zigzaaYzP2sDJBnLbMA","736PTtBYadJWFXVAa1V5-Q",2
"770","5QVSMS-vV4jOgDLLPV75Mw","xD8yBdisKKK9r4PFO7x6Mw",2
"771","C3aWYjdI3xZIaFOuswnu6A","0JeXmrEdTrPaOsoj2axTQg",2
"772","tMlw92f9-VaULOXSIaQQjQ","aEhrDSlHNgfILuF9kSuX5g",5
"773","6HYmy9AWEdp-rfTtCKZUVw","d1PfS_bozULtBY4PjF3D-w",4
"774","jb7SqBl4AL-mblWzP39nPg","pktnBybD-AvEFXYMk2-5Mg",5
"775","TOF_gz_eHBIj36SmFIDYeg","uNoEkI81MGFJfkld_6taxQ",5
"776","hqojrGeufv6qYpN00R-OsA","8lLs3dsSN-Am2_EtNfbXqA",4
"777","b9c_as6hP2ss9BmSkXlwVw","qSUUWwIqtmX1S73ZZ0gnZw",5
"778","8zsD9N1ti4Skl_DVS4MKRA","6ewV-e7-39oqYUq3yZuIyw",4
"779","w4xul4H66RB3zXnn9i3FzA","-9Iv5YByfejRnRkfzKXwQg",5
"780","MNCE_En9MFToGm4mYF-gTA","e57HVMhbHJ37nQ363YAaYw",1
"781","HkcTalrW15zGuS0u6pusyQ","JLyP3zNKUb1VFD0MVj0ZxQ",5
"782","PpjOsmH1t9j09wCTXHU9WQ","UFqSUXGBGhJKnz7V-3sFAQ",1
"783","2dA5OFcyAzHZXpV69jC2Bw","wlbTsPLxHom0lYdROsngsA",4
"784","xyo9IVhY_iumN_YONwTgVQ","vLxpEHKZFzv8LYY5eeGjTg",5
"785","tkb7Z8mfj-BUDsGETdPlgw","LJVs2XUH48BvHNJyguukGQ",5
"786","QwXpGYoZ4eUE4Bp_sQWj2Q","VeiGa7h8p1I2yAIfgZjgtw",3
"787","5vPOr0C9fystHU2juXKqEA","t8a4adsbWLbW-BZMFJ9_cw",2
"788","yj_Foz5GlXNoAyeHndr1cw","YNl2JK7qqYyHqKc4bbKivg",5
"789","ONh53-aTlq4gEHMY8maHgA","ILLYK1PwY2F5c__Dhycopw",5
"790","Wk1eYzxvw0rllFVadZRN3g","PFppNi9rZWAw5f8e5J41MQ",4
"791","Gcjr__StoE_lpZjDGc31Ew","j0C1t08TLW_iPPdC-8P_vQ",4
"792","RYKF-828hPSbjlsGw8ZPpw","bgxDswHIdFP0Go0pNfyAAw",4
"793","VmXHlAJVT_UUYJqnEZK3xQ","n9GCtjLzN9D2rL79KCljOA",2
"794","6s7isj1OHWg6vQKa7YtorQ","_UNnXpOAs0Uz5-1O4ZsJHg",4
"795","tmabs4QN7OKrCQzydbyYnA","Fs7lKMANuifCyDjF99opRA",2
"796","OV6JZ1M5ov65F8PWQzhG-Q","H8TAPuQZa_pFaitbRnpY8Q",3
"797","x5XhXoQ06vN0WQSQ01GY5Q","PUK0RoIvq8pgi38FSCg7cQ",5
"798","dk5yqirSwDH7Cpp52NdhUA","eYVibUrZuFXN4l3adeAAdg",4
"799","IODL4MrbLUlxbJnB2NF98g","H94ed3GGuq0EnzG6OA-F3w",4
"800","-UMgfkqsTRc6JQxU-G1nXQ","NN341F-VrbNghUJl-qIurQ",3
"801","K5Z_jkEz1JqMZNs1EmNu-w","DLqbqCTMYUQLUSJ4Iwk17g",5
"802","0wIbYgsU-sqmkSGi4H66qw","hmoP5rFZ4eqiOxSR7WlI_w",2
"803","UifIElbaR3_awum1uJ1Qtg","kCmS6hELe6qmXF_TF9fNDQ",5
"804","VeJxI6D5SMRuX8_0RYT1TQ","BoaMAsCGJVphOJ1Y93QmZw",5
"805","OCYpnXBrF3aD7AC0DBB3MQ","N6vQhcimf4-Nz5zF-lks5Q",1
"806","SfDyV3xSubEV1KnFS5damg","REYoF_zk6hRyZp4F01ISJA",5
"807","3A59FuVX6AArQ_A0rQL05A","F9Xh2eJQNRD29hHIUrTzNw",4
"808","b7gcMEGWgkxTitOM1Ax6Mw","hKQsbxqTWumRK8OPk3uoEQ",1
"809","yhJ1SVBSjC_R2viEh5AbUA","Rz_EYBuygGYz-xCRZ7042g",3
"810","SveNwmGDCyGyL3Q19u6qhA","4kcIiptOVS0lxjvo3G0X2w",1
"811","l5Y4-KaTgLsoqnKcza9JCQ","kkgAgHRZ4T7dEJDlNy2CYg",4
"812","iC5JO52dGKJNxfzp3OVLPw","hViJhiow-CJVryMoEKxGhQ",4
"813","1HzkbbvDlOzwws7yrZNihg","CrXKBn6a1UaVycPh6YSyjw",2
"814","CF1flWDN-ir-ZhkF9IkoDQ","q33FT8iYvU2UUbJuiEQWUw",3
"815","_LbK9H21Hm6nx7FzjeGpEg","o9o8gDzVlAh3x2BLPaOStw",4
"816","HEi3w6OEJvE5TZ4GdtZ8qw","hC5-IFAE5U2CObQmivGesQ",5
"817","h3hhB5s03e_CHUMvX9xIOQ","pzYpg1xGY6T3BFFqxju3DQ",2
"818","_pIG1_s6Bzymn1zeyLjBHQ","qHmamQPCAKkia9X0uryA8g",4
"819","wCtf5_zG8EpWiBp_Oi7P0g","yoem-KW_Jln0LqsdLwLeUQ",2
"820","wAwUPXP-4lr6Wd_JLVF_1g","RTtjmOACubX5UwQeXEss1A",4
"821","ySgudi16-WEjBdagdFTQkQ","4_Z2QGkLj5QICAaSv94gnQ",3
"822","ES4QA9zxqPsX5MKCJPzHHA","3ECZI0UqG-DT_qa23SqQ-w",4
"823","p81Sa6FrqqHeL487LV2YJQ","_rlU6AQD8jJJb7iCiHrRdg",4
"824","KgB0PWymZ44X1ig54FtBfg","0frpl90_-9Ww0Cs90IV-ZQ",5
"825","mJAca0dHwL6JaMHN3_yUmw","xrPKJSl9iql-BfDx7mJE6w",2
"826","U4KYlRjP3KmavdPbtfOWJQ","K5uskuGHxaxheFKNXgQPBg",3
"827","iIn1mmSieORgkE2D8IK_Fg","_PXfiL60ObKC9KUIMNiTRA",5
"828","GzpYDg3TgIqEU-aMjjoLDw","APqEbz5ST_fRQczCimW5zw",5
"829","-7qXyEUe3RIs8CjBK8aEbg","T14uujF1WPqpINvlCfMy1Q",3
"830","H5ZfEYn6VbFD7p34KRWVlQ","9wjk2qRtca253mevOPG7Rw",1
"831","RBnxkTD84y-UmblyspmrCA","AiUnrpNt-IC6kJxJxCxesw",4
"832","QASqmFDB1pIBF7xSp1PVeg","On0cNw-upBlzvkFff50WMQ",1
"833","ZKSGg4hXspbnQR5UDm1Q4w","XQcSFSkoD7N_VcFGbMmobw",3
"834","nj2D-MjPvpOqXjr2vbJhAA","QggxXcppHbsFRTHOManGJA",4
"835","31xGKnUj9OORiClli7waWA","A46G2OAvLxFswiONB50Rrg",3
"836","TXginX5AqsLPhC0--NKVGQ","hnXA1m5_6ogFvuvPDEP0Aw",4
"837","1x0cxGil9U0yXiekkoAO6g","Oe8RGy4SiSavz_g6zJCYxw",4
"838","tf3tHIA2RO-jc6fevnssUQ","5HuYkhO6aQs1yzayTnMLNQ",5
"839","LW5AOJakYTOTyIFWAg2QUw","HrED44acwUngPkOWS0GUZg",3
"840","NJ_U2zzmgI53dSPN0pzcDg","IotuxJ8M1kDe9lK-cd1asQ",5
"841","2nM4S4Yq2tt8_24t-10LIg","RDzV57rWFU0eXPeqTCl7UA",5
"842","wBKmKQRnHRqG0f3dpeMwTg","iF_De2ALBUg8D_7HY8_MMg",2
"843","5unHDBh32-N4FgxGgg_GJA","8lLs3dsSN-Am2_EtNfbXqA",4
